song_id,song_name,author,confidence,status,basis,sources,researched_on
852,Nee Premalo Nundi Nannu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
853,Nenu Velle Maargamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
854,Sarva Lokamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
855,Ninnu Kaapaaduvaadu Kunukadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
856,Kaavalivaadaa O Kaavalivaadaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
857,Nithya Prematho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
858,Devuni Sthuthincha Randi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
859,Okkade Yesu Okkade,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
860,Naadantu Lokaana,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
861,Prabhuvaa Ninu Keerthinchutaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
862,Kodavalini Chetha Patti,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
863,Neevu Thodundagaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
864,Prabhu Sannidhilo Aanandame,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
865,Andamaina Madhuramaina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
866,Janminche Janambulaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
867,Facebook YouTube,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
868,Neevu Chesina Mellaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
869,Padamulu Chaalani Prema,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
870,Shuddha Raathri,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
871,Devuni Yandu Bhakthi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
872,Elaa Maruvagalanayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
873,Nenante Neekenduko,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
874,Yesayyaa Nee Maatalu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
875,Choodare Siluvanu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
876,Naa Priyamaina Yesu Prabhu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
877,Naa Sarvam Naa Kota,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
878,Ningilo Devudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
879,Kondalalo Konalalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
880,Yehovaa Naaku Velugaaye,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
881,Suvaarthe Parishkaaram,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
882,Devaa Nee Naamam (Kripal Mohan),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
883,Phalamulanaashinchina Paraloka Thandri,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
884,Naa Praanapriyudaa Naa Yesu Raajaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
885,Neetho Nenu Naduvaalani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
886,Vandanam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
887,Yugayugaalu Maariponidi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
888,Ae Naamamulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
889,Naa Kosamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
890,Yesayya Naamamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
891,Bandhamu Neeve,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
892,Devaa Ilalona Neevu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
893,Raaraaju Vasthunnaado,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
894,Aa Raaje Naa Raaju,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
895,Ruchi Choochi Erigithini,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
896,Idhigo Devaa Ee Hrudayam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
897,Naa Kanula Vembadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
898,Naa Jeevam Nee Krupalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
899,Koti Kaanthula Velugulatho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
900,Janminche Janminche Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
901,Priya Yesu Dehamulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
902,Devuniki Sthothramu Gaanamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
903,Kannulatho Choose Ee Lokam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
904,Naadu Jeevamaayene,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
905,Nee Krupa Lenicho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
906,Krupaa Kshemamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
907,Mosithivaa Naa Korakai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
908,Meghaala Paina Mana Yesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
909,Nee Prema Maadhuryamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
910,Yesu Raaju Raajula Raajai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
911,Asaadhyamainadi Lene Ledu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
912,Ee Maranamu Kaadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
913,Immaanuyelu Devudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
914,O Yaathrikudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
915,Yehovaa Mahima Nee Meeda,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
916,Sannuthinthu Yesu Swaami,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
917,Bhajiyinthumu Ninu Jagadeeshaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
918,Entha Pedda Poraatamo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
919,Sthuthi Paadutake,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
920,Thoorpu Dikka Chukka Butte,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
921,Doshivaa Prabhu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
922,Raajula Raajula Raaju,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
923,Neevu Leni Kshanamainaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
924,Devuni Samukha Jeeva Kavilelo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
925,Nee Naamam Naa Gaanam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
926,Shaashwathamaina Prematho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
927,Sthothram Chellinthumu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
928,Ullaasa Jeevitham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
929,Kanaleni Kanulelanayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
930,Viluvaina Nee Krupa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
931,Kshanamaina Neevu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
932,O Ishraayelu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
933,Premagala Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
934,Uthaka Meeda Thalupu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
935,Unnaadu Devudu Naaku Thodu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
936,Premaa Poornudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
937,Swachchandha Seeyonu Vaasi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
938,Jeevinchuchunnavaadaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
939,Choochuchunna Devudavayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
940,Kalvari Siluvalo Yesayya,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
941,Maarpuleni Thandrivi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
942,Punarutthaanudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
943,Yesayyaa Naa Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
944,Jayamichchina Devuniki,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
945,Kaluvari Giri Nundi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
946,Poraatam Aathmeeya Poraatam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
947,Lemmu Thejarillumu Neeku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
948,Aarani Prema Idi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
949,Gaalinchi Choodaraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
950,Naa Thanuvu Naa Manasu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
951,Neetho Naa Jeevitham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
952,Konda Kona Loya Lothullo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
953,Theeyani Swaraalatho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
954,Yesayya Maata,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
955,Endaro Endaru Endaro,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
956,Idhi Shubhodayam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
957,Sonthamai Povaali Naa Yesutho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
958,Neeve Naa Snehamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
959,Aakashame Pattanodu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
960,Srushti Karthaa Yesu Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
961,Ninu Poli Nenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
962,Evaru Leka Ontarinai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
963,Yese Sarvam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
964,Naa Devuni Gudaaramulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
965,Devaa Naa Moraalakinchithivi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
966,Nashiyinchu Aathmalenniyo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
967,Naalo Unna Aashalanniyu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
968,Pailam Kodukaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
969,Novahu Odane Sanghamulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
970,Ninnu Vembadincheda,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
971,Vinavaa Manavi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
972,Krupa Krupa Naa Yesu Krupaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
973,Naa Yesu Raaju,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
974,Ninu Cheraga Naa Madi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
975,Enthentha Bhaaramaaye Aa Siluva,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
976,Meeru Bahugaa Phalinchinacho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
977,Vaadabaarani Vishwaasamutho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
978,Karuninchavaa Naa Yesuvaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
979,Ninnu Thalachi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
980,Sugunaala Sampannudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
981,Nee Sannidhilo Santhoshamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
982,Aaripoye Deepamlaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
983,Endina Edaari Brathukulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
984,Naa Kalavaramulanni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
985,Seeyonulo Nundi Neevu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
986,Epaati Daananayaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
987,Christmas Medley 1,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
988,Upavaasamtho Praardhanalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
989,Sthuthiyu Mahima Ghanatha Neeke,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
990,Naaku Nee Krupa Chaalunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
991,Neevegaa Yesu Neevegaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
992,Uthsaaha Gaanamu Chesedamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
993,Ihaloka Paapi Koraku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
994,Sari Cheyumo Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
995,Ghanamaina Veduka,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
996,Naa Kanuchoopu Mera,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
997,Mem Kraisthavulam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
998,Siluva Chentha Cherina Naadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
999,Draakshaa Vallivi Neevaithe,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1000,Neethi Sooryudaa Yesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1001,Sthothrinchedamu Daiva Kumaaruni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1002,Shubha Vela Sthothra Bali,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1003,Paavuramaa Sanghamupai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1004,Antaraani Vaadavantu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1005,Nijamugaa Mora Pettina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1006,Dorakunu Samasthamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1007,Raajaa Nee Sannidhilone Untaanayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1008,Aakaashamu Nee Simhaasanam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1009,Nee Dayalo Nee Krupalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1010,Beulah Deshamu Naadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1011,Jeeva Naadha Mukthi Daatha,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1012,Thandri Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1013,Neevu Praardhana Cheyunappudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1014,Devaa Nee Sannidhilo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1015,Sthuthulaku Paathrudu Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1016,Sarvonnathudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1017,Nannu Neevale Nirminchinanu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1018,Kuthoohalam Aarbhaatame,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1019,Chirakaala Snehithudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1020,Goodu Leni Guvvanai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1021,Naa Vedhanalo Naa Baadhalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1022,Hrudayaalanele Raaraaju,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1023,Anni Naamamula Kanna,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1024,Kannulanetthi Pairula Choodu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1025,Nee Paada Sannidhiki,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1026,Raathi Samaadhilo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1027,Thallilaa Laalinchunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1028,Neetho Sneham Cheyaalani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1029,Virisina Hrudayaalaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1030,Gaadaandhakaarapu Loyalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1031,Preminchu Devudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1032,Maanavulandaru Okkatenani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1033,Gadichina Kaalamanthaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1034,Living Hope (Telugu),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1035,Deevinchaave,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1036,Priya Yesu Naatha,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1037,Ennika Leni Naapai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1038,Yesayyaa Nee Naamamune,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1039,Nee Vaakyame Nannu Brathikinchenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1040,Aaraadhanaa Aaraadhanaa Aathmatho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1041,Udayamaaye Hrudayamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1042,Gorrepilla Jeeva Grandhamandu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1043,Aedaa Nuntiviraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1044,Aathma Vishayamai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1045,Nee Naamam Athi Madhuram,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1046,Neevu Chesina Thyaagaanni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1047,Ninu Paadaalani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1048,Christmas Aanandam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1049,Yesayyaa Ninnu Choodaalani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1050,Doorapu Kondapai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1051,Moodu Dashaabdaala,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1052,Sthuthiyinthumu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1053,Chithra Chithraala Vaade,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1054,Sthuthi Paadeda Ne Prathi Dinamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1055,Iddarokkatiga Maareti,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1056,Mannegadayyaa Mannegadayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1057,Ellappudunu Prabhuvunandu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1058,Nee Swaramu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1059,Kondala Thattu Naa Kannulu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1060,Nithyamu Sthuthinchinaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1061,Dhanyamu Entho Dhanyamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1062,Nee Saakshyamu Edi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1063,Nannenthagaa Preminchithivo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1064,Ae Reethi Sthuthiyinthuno,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1065,Melu Cheyaka,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1066,Naa Neethi Neeve,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1067,Advitheeya Sathya Devudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1068,Christmas Vachchindayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1069,Aathma Varshamunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1070,Nadavaalani Yesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1071,Jeevanadini Naa Hrudayamulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1072,Nedu Ikkada Repu Ekkado,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1073,Samvathsaramulu Veluchundagaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1074,Andaala Udyaanavanamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1075,Anudinam Aa Prabhuni Varame,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1076,Gaayaamulan Gaayamulan,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1077,Shatha Koti Raagaalu Vallinchina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1078,Pethuru Vale Nenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1079,Maanavudavai Sakala,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1080,Yesayyaa Naa Praana Naathaa Ninu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1081,Idhigo Devaa Naa Jeevitham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1082,Amma Kanna Minna,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1083,Yesayyaa Nee Poola Thota,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1084,Naa Jeevam Naa Sarvam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1085,Nee Premaa Nee Karunaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1086,O Kreesthu Sanghamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1087,Chukka Puttindi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1088,Yesutho Teevigaanu Podamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1089,Brathukuta Nee Kosame,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1090,Nirathamu Sthuthiyinchumu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1091,Yesu Prabhuvaa Neeve,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1092,Maruvalenayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1093,Edabaayani Needu Krupa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1094,Sthuthi Paadanaa Nenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1095,Chukka Puttindi 2,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1096,Ambaraaniki Antelaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1097,Aaraadhinchedamu Yesayya Naamamunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1098,Neeve Nannu Korukunnaavu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1099,Vaaduko Naa Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1100,Sthuthi Prashamsa Paaduchu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1101,Padivelalo Athi Sundarudaa (Aaraadhinthun),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1102,Karthaa Mammunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1103,Vachchindi Christmas Vachchindi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1104,Nee Priya Prabhuni Sevakai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1105,Nee Koraku Naa Praanam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1106,Thyaagamentha Chesaavu Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1107,Ekkadekkado Putti,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1108,Shakthi Chetha Kaadanenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1109,Aaraadhana Anduko,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1110,Aa Ningilo Veligindi Oka Thaara,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1111,Needentho Karunaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1112,Puvvulaantidi Jeevitham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1113,Choodaalani Unnadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1114,Amoolyamaina Aanimuthyamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1115,Enni Thalachinaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1116,Maatlaade Devudavu Neevu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1117,Nee Chethilo Rottenu Nenayya,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1118,Anni Velala Vinuvaadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1119,Shaashwatha Prematho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1120,Yesu Sarvonnathudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1121,Devaa Naa Devaa Neeve Naa Kaapari,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1122,Aakarshinche Daivamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1123,Ninu Gaaka Mari Denini,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1124,Gatha Kaalamantha Nee Needalona,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1125,Puvvu Virisi Raalinaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1126,Sadaa Kaalamu Neetho Nenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1127,Udayakaalamu Madhyahaanamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1128,Lokamulo Verrivaarini,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1129,Prema Shaashwatha Kaalamundunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1130,Hallelooya Paatalatho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1131,Raajaa Nee Bhavanamulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1132,Sarvashakthuni Sthothra Gaanamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1133,Choochuchunna Devudavu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1134,Preethigala Mana Yesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1135,Emivvagalanayya Naa Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1136,Thana Rakthamtho Kadigi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1137,Prathi Roju Choodaalani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
