file,wtc_id,song_name,author,stanzas,main_te_lines,main_en_lines,english,album,category,warnings,url
03796-prabhuni-dharshanm-yaesuni-dharshana-momdhi-saev.json,3796,Prabhuni Dharshanm Yaesuni Dharshana Momdhi Saeva Chaeyumu Dhaevuniki,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3796
03797-priya-yaesuni-sainya-veerulamu-sainya-veerulamu.json,3797,Priya Yaesuni Sainya Veerulamu Sainya Veerulamu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3797
03798-yaajaka-dharmamu-nerigi-yaesunikae-saeva-praemat.json,3798,Yaajaka Dharmamu Nerigi Yaesunikae Saeva Praemathoa Nonarimpudu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3798
03799-yaesuni-nimdhanu-bharimchi-aayana-yodhdhaku-vell.json,3799,Yaesuni Nimdhanu Bharimchi Aayana Yodhdhaku Velludhamu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3799
03800-yaesuni-shishyulamu-yaegudhamu-pishaachi-loakamu.json,3800,Yaesuni Shishyulamu Yaegudhamu Pishaachi Loakamunu Kadhalimthumu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3800
03801-yaesukreesthae-sajjanudu-vairikanna-balavmthudu.json,3801,Yaesukreesthae Sajjanudu Vairikanna Balavmthudu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3801
03802-manassaara-kruthajnytha-liduchu-ghanmbu-chaeyu-p.json,3802,Manassaara Kruthajnytha Liduchu Ghanmbu Chaeyu Prabhun,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3802
03803-ee-jagathiki-jyoathini-naenu-jeevana-jyoathi-jva.json,3803,Ee Jagathiki Jyoathini Naenu Jeevana Jyoathi Jvalimchedhanu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3803
03804-nee-siluvae-naaku-sharanu-yaesuprabhoa.json,3804,Nee Siluvae Naaku Sharanu Yaesuprabhoa,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3804
03805-reference-naenu-naa-priyunidhaananu-paramageetha.json,3805,Reference: Naenu Naa Priyunidhaananu Paramageethamu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3805
03807-naadhu-praanamu-prabhoa-naenu-nee-karpimthunu.json,3807,Naadhu Praanamu Prabhoa Naenu Nee Karpimthunu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3807
03809-yaesu-prabhoa-neeku-naenu-naa-samasthamiththunu.json,3809,Yaesu Prabhoa Neeku Naenu Naa Samasthamiththunu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3809
03811-naa-rakshkuni-vembadimthu-nannitan-ghoaramaina-k.json,3811,Naa Rakshkuni Vembadimthu Nannitan Ghoaramaina Komdalaina Jmkomdhanu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3811
03813-silvaloa-silvaloaao-gaamchi-nae-choodaogan.json,3813,Silvaloa Silvaloaao Gaamchi Nae Choodaogan,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3813
03814-naa-yaesu-noppukonanu-nae-siggunomdhanu.json,3814,Naa Yaesu Noppukonanu Nae Siggunomdhanu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3814
03815-silvachemtha-naesuvaa-chaerchi-nannu-numchu.json,3815,Silvachemtha Naesuvaa Chaerchi Nannu Numchu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3815
03816-silvakae-silvakae-chellu-naa-vimukthi.json,3816,Silvakae Silvakae Chellu Naa Vimukthi,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3816
03817-prabhu-yaesuni-naenu-naenu-vembadimthunu-thana-a.json,3817,Prabhu Yaesuni Naenu Naenu Vembadimthunu Thana Adugu Jaadalaloa Nadichedhanu,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3817
03818-naa-sarvamaina-prabhoo-arpimchukomdhu-neekai-amg.json,3818,Naa Sarvamaina Prabhoo Arpimchukomdhu Neekai Amgeekarimchu Naedae Nee Saeva Chaeyutakai,,0,1,1,full,Zion Songs Telugu,క్రైస్తవ ప్రతిష్ఠత Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3818
03819-yauvanudaa-smthoashpadumaa-yauvana-kaalamun.json,3819,Yauvanudaa Smthoashpadumaa Yauvana Kaalamun,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3819
03820-manaku-jeevamaiyunna-rakshkudu-prabhuyaesae.json,3820,Manaku Jeevamaiyunna Rakshkudu Prabhuyaesae,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3820
03821-nee-dhaevuni-sannidhini-kanabadanu-neevu-sidhdha.json,3821,Nee Dhaevuni Sannidhini Kanabadanu Neevu Sidhdhapadumaa,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3821
03822-reference-prabhuvaa-neevae-ayithae-neella.json,3822,Reference: Prabhuvaa! Neevae Ayithae NeeLLa,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3822
03823-meeraemi-vedhakuchunnaaru.json,3823,Meeraemi Vedhakuchunnaaru,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3823
03824-yauvanulaaraa-mee-yauvanamuloa-smthasimchudi.json,3824,Yauvanulaaraa Mee Yauvanamuloa Smthasimchudi,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3824
03825-dhayagala-yaesu-prabhoo-ninnu-yeruga-krupanimmu.json,3825,Dhayagala Yaesu Prabhoo Ninnu Yeruga Krupanimmu,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3825
03826-prabhuni-saeva-jaeyarammu-oa-yauvanudaa.json,3826,Prabhuni Saeva Jaeyarammu Oa Yauvanudaa,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3826
03827-hallelooya-hoasannaa-sthuthi-ghanathaa-prabhukae.json,3827,Hallelooya Hoasannaa Sthuthi Ghanathaa Prabhukae,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3827
03828-kreesthu-mimmulanu-svathmthrula-jaese-dhaasyapu-.json,3828,Kreesthu Mimmulanu Svathmthrula Jaese Dhaasyapu Kaadiki Chikkukonaku,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3828
03829-evaru-jayimchedharoa-vaarae-samasthamunu-pomdhed.json,3829,Evaru Jayimchedharoa Vaarae Samasthamunu Pomdhedharu,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3829
03830-mahaa-dhaevumdu-parishudhdhudagu-thanayuni.json,3830,Mahaa Dhaevumdu Parishudhdhudagu Thanayuni,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3830
03831-sthoathrm-sthoathramu-dhaevaadhi-dhaevaa-paathra.json,3831,Sthoathrm Sthoathramu Dhaevaadhi Dhaevaa Paathralanugaa Maarchithivi Dhaevuni Paathralanug,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3831
03832-prabhuvuku-thaginattu-pruthiviloa-priyudaa-padhi.json,3832,Prabhuvuku Thaginattu Pruthiviloa Priyudaa Padhilamugaa Jeevimchavaa,,0,1,1,full,Zion Songs Telugu,యౌవనస్థుల పాటలు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3832
03833-dhaevuni-nijapraema-parishudhdha-grmthammdhunnad.json,3833,Dhaevuni Nijapraema Parishudhdha Grmthammdhunnadhi,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3833
03834-grmtha-vaagdhaanamulanni-naavi.json,3834,Grmtha Vaagdhaanamulanni Naavi,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,,https://waytochurch.com/lyrics/song/3834
03838-reference-veeru-aposthalula-boadhaymdhunu-sahava.json,3838,"Reference: Veeru Aposthalula BoaDhayMdhunu, SahavaasamMdhunu,",,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3838
03839-patmpa-shraeshtagrmthamu-baibil.json,3839,Patmpa Shraeshtagrmthamu Baibil,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3839
03841-snaehimpa-shraeshta-mithrudaesu-kreesthu.json,3841,Snaehimpa Shraeshta Mithrudaesu Kreesthu,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3841
03842-chaeyanu-shraeshta-pani-dhaiva-saevayae.json,3842,Chaeyanu Shraeshta Pani Dhaiva Saevayae,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3842
03843-ch-aanmdhm-naa-kaanmdhm-aanmdhm-paramaanmdhmch-a.json,3843,Ch:aanMdhM Naa KaanMdhM AanMdhM ParamaanMdhMch:aathmanu,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3843
03844-reference-idhigoa-naenu-thalupunodhdha-niluchumd.json,3844,Reference: Idhigoa Naenu Thalupunodhdha NiluchuMdi,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3844
03845-ch-vimthayaina-yaesu-rakshkumdu-thaanae.json,3845,Ch:viMthayaina Yaesu RakShkuMdu - Thaanae,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3845
03846-reference-naa-praanamaa-yehoavaanu-sannuthimchum.json,3846,"Reference: Naa PraaNamaa, Yehoavaanu SannuthiMchumu.",,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3846
03847-ch-sthuthi-ghanatha-mahima-needhae-mahima.json,3847,Ch:sthuthi Ghanatha Mahima Needhae Mahima,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3847
03848-ch-halle-looya-aa-aamen.json,3848,Ch:halle Looya Aa - Aamen,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3848
03849-ch-naakaanmdhm-kaaranmbidhae-paapabhaarammtha-po.json,3849,Ch:naakaanMdhM KaaraNMbidhae PaapabhaaramMtha Poayenuch:sarvakaalamu PaaduchuMdhunu,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3849
03850-ch-adhbhutha-shakthikaladhu-rakthamuloa-gorrepil.json,3850,Ch:adhbhutha Shakthikaladhu Rakthamuloa - GoRRepilla,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3850
03851-ch-nee-jeevitha-naavaloa-kreesthunu.json,3851,Ch:nee Jeevitha Naavaloa Kreesthunu -,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3851
03852-ch-yaesu-theerche-naa-appunmthayuch-paapadaagu.json,3852,Ch:yaesu Theerche Naa - AppunMthayuch:paapadaagu,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,,https://waytochurch.com/lyrics/song/3852
03853-ch-krupachaetha-rakshimchenu-krupachaetha-rakshi.json,3853,Ch:krupachaetha RakShiMchenu Krupachaetha RakShiMchenuch:idhae Naa,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,,https://waytochurch.com/lyrics/song/3853
03854-ch-poayenu-poayenu-naa-paapa-bhaaramella.json,3854,Ch:poayenu Poayenu Naa Paapa Bhaaramella,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,,https://waytochurch.com/lyrics/song/3854
03855-reference-aakaashamunu-bhoomiyu-gathimchunu-gaan.json,3855,Reference: Aakaashamunu Bhoomiyu GathiMchunu Gaani,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3855
03856-reference-naenu-nee-dharmashaasthramunmdhu-aashc.json,3856,Reference: Naenu Nee DharmashaasthramunMdhu Aashcharyamaina,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3856
03857-ch-emtha-adhbhutha-dhanamu-anmtha-dhaivavaramuch.json,3857,Ch:eMtha Adhbhutha Dhanamu AnMtha Dhaivavaramuch:dhivya,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,,https://waytochurch.com/lyrics/song/3857
03858-song.json,3858,ఆయనాశ్చర్య కరుడు నన్ను రక్షించి కాపాడి శుద్ధి చేయును,,1,0,0,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/3858
03859-ch-paapamun-dhuhkhamunu-vemtanae.json,3859,Ch:paapamun DhuHkhamunu - VeMtanae -,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,,https://waytochurch.com/lyrics/song/3859
03860-ch-dhaagiyumdhu-nee-aashrayammdhunch-keedu-thaak.json,3860,Ch:dhaagiyuMdhu Nee AashrayamMdhunch:keedu Thaakani Choatuloa,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3860
03861-reference-manaku-anugrahimpabadina-parishudhdhaa.json,3861,Reference: Manaku AnugrahiMpabadina ParishudhDhaathma Dhvaaraa,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3861
03862-ch-nithya-dhaeva-jeevaathma-naa-pai.json,3862,Ch:nithya Dhaeva Jeevaathma Naa Pai,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,,https://waytochurch.com/lyrics/song/3862
03863-song.json,3863,బలము నిచ్చు యేసుచే,,1,0,0,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/3863
03864-reference-yehoavaakoraku-edhuru-choochuvaaru-noo.json,3864,Reference: Yehoavaakoraku Edhuru Choochuvaaru Noothana,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3864
03865-ch-aathmala-chemthaku-nadupu-boadhimpanu-naerpum.json,3865,Ch:aathmala CheMthaku Nadupu BoaDhiMpanu Naerpumu,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3865
03866-song.json,3866,ఉజ్జీవము నిమ్ము,,1,0,0,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/3866
03867-ch-chaethun-adhbhutha-manenu-chaethun-adhbhutha.json,3867,Ch:chaethun Adhbhutha Manenu Chaethun Adhbhutha,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,,https://waytochurch.com/lyrics/song/3867
03868-ch-sthuthimchu-naa-praanamaa-mahima.json,3868,Ch:sthuthiMchu Naa PraaNamaa - Mahima,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,,https://waytochurch.com/lyrics/song/3868
03869-ch-mahima-ghanatha-sthuthi-sthoathramu.json,3869,Ch:mahima Ghanatha Sthuthi Sthoathramu -,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,,https://waytochurch.com/lyrics/song/3869
03870-reference-aashcharyakarudu-aaloachanakartha-bala.json,3870,Reference: Aashcharyakarudu Aaloachanakartha BalavMthudaina Dhaevudu,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3870
03871-ch-aashcharya-maashcharya-maesu-naakuch-aaloacha.json,3871,Ch:aashcharya Maashcharya Maesu Naakuch:aaloachana Karthayu,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3871
03872-reference-yaesukreesthu-ninna-naedu-okkataereeth.json,3872,"Reference: Yaesukreesthu Ninna, Naedu, Okkataereethigaa",,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3872
03873-ch-aanmdhaanmdhamu-mahadhaanmdhamuch-yaesu-prabh.json,3873,Ch:aanMdhaanMdhamu - MahadhaanMdhamuch:yaesu Prabhunaku -,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3873
03874-ch-aashcharya-aashcharya-yaesu.json,3874,Ch:aashcharya - Aashcharya - Yaesu,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3874
03875-reference-aa-ayidhu-rottelanu-remdu.json,3875,Reference: Aa Ayidhu Rottelanu ReMdu,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3875
03876-reference-sarvajanamulaaraa-aayananu-koniyaadudi.json,3876,"Reference: Sarvajanamulaaraa, Aayananu Koniyaadudi. Keerthanalu",,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3876
03878-naedu-meeru-koarukonudi-mee-revarini-saevimchedh.json,3878,Naedu Meeru Koarukonudi Mee Revarini Saevimchedharoa,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3878
03879-ch-yaesuni-sannidhi-emthoa-aanmdhmch-emthoa-aanm.json,3879,"Ch:yaesuni SanniDhi EMthoa AanMdhMch:eMthoa AanMdhM,",,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3879
03880-ch-thoorpuna-padamara-uththara-dhakshinamuch-kre.json,3880,"Ch:thoorpuna, Padamara, Uththara, DhakShiNamuch:kreesthu Su-vaarthathoa,",,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3880
03881-ch-naa-yedhaloan-naa-yedhaloan.json,3881,Ch:naa Yedhaloan Naa Yedhaloan -,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3881
03882-ch-nallanidhi-naa-paapa-hrudhaym.json,3882,Ch:nallanidhi Naa Paapa HrudhayM -,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3882
03883-ch-yaesu-kreesthu-aayanae-naa-sarva.json,3883,Ch:yaesu Kreesthu Aayanae Naa Sarva,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3883
03884-ch-aahaa-aahaa-idhigoa-marala-vasthimich-aahaa.json,3884,Ch:aahaa Aahaa Idhigoa Marala Vasthimich:aahaa,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3884
03885-reference-aa-ayidhu-rottelanu-remdu.json,3885,Reference: Aa Ayidhu Rottelanu ReMdu,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3885
03887-reference-naashanakaramaina-gumtaloa-numdiyu-jig.json,3887,Reference: Naashanakaramaina GuMtaloa NuMdiyu Jigatagala,,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3887
03888-reference-vaaru-gorrepilla-rakthamunu-battiyu.json,3888,"Reference: Vaaru GoRRepilla Rakthamunu Battiyu,",,0,1,1,full,Zion Songs Telugu,పల్లవులు Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3888
03889-reference-aayanaku-annitiloa-praamukhyamu-kalugu.json,3889,Reference: Aayanaku Annitiloa Praamukhyamu Kalugu,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3889
03890-reference-yehoavaa-mahaathmyamugalavaadu-aayana-.json,3890,Reference: Yehoavaa Mahaathmyamugalavaadu. Aayana ADhikasthoathramu,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3890
03892-reference-nannu-praemimchi-naa-koraku.json,3892,Reference: Nannu PraemiMchi Naa Koraku,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3892
03893-reference-kreesthunmdhu-prathi-aasheervaadhamu.json,3893,Reference: KreesthunMdhu ... Prathi Aasheervaadhamu,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3893
03894-pomdhithini-naenu-prabhuvaa-nee-numdi-prathi-shr.json,3894,Pomdhithini Naenu Prabhuvaa Nee Numdi Prathi Shraeshtayeevini Ee Bhuviymdhu,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3894
03895-reference-prabhuvunu-sthuthimchudi-prakatana-rev.json,3895,Reference: Prabhuvunu SthuthiMchudi Prakatana Revelation,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3895
03897-reference-athadu-yadhaartha-hrudhayudai.json,3897,Reference: Athadu YaDhaarTha Hrudhayudai ...,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3897
03898-reference-dhaevuni-praema-mana-hrudhayamulaloa.json,3898,Reference: Dhaevuni Praema Mana Hrudhayamulaloa,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3898
03899-reference-mana-prabhuvaina-yaesukreesthu-moolamu.json,3899,Reference: Mana Prabhuvaina Yaesukreesthu Moolamugaa,,0,1,1,full,Zion Songs Telugu,Zion Easter,unbroken-lines,https://waytochurch.com/lyrics/song/3899
03901-reference-mahima-gala-ee-raaju.json,3901,Reference: Mahima Gala Ee Raaju,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3901
03902-reference-appudu-maeghamu-mmdhiramunu.json,3902,Reference: Appudu Maeghamu ... MMdhiramunu,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3902
03903-reference-athadu-mmdhiramunakunu-balipeetamunaku.json,3903,"Reference: Athadu MMdhiramunakunu, BalipeeTamunakunu Chuttu",,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3903
03904-reference-maa-dhvaaraa-prathi-sthalammdhunu.json,3904,Reference: Maa Dhvaaraa Prathi SThalamMdhunu,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3904
03905-reference-sarvamunu-aayanaymdhu-srujimpabadenu-k.json,3905,Reference: Sarvamunu AayanayMdhu SrujiMpabadenu Kolossa,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3905
03907-reference-mahaa-dhaevudunu-mana-rakshkudunaina.json,3907,Reference: Mahaa Dhaevudunu Mana RakShkudunaina,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3907
03908-reference-priyulaaraa-veetikoraku-meeru-kanipett.json,3908,"Reference: Priyulaaraa, Veetikoraku Meeru Kanipettuvaaru",,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3908
03909-reference-priyulaaraa-veetikoraku-meeru-kanipett.json,3909,"Reference: Priyulaaraa, Veetikoraku Meeru Kanipettuvaaru",,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3909
03911-reference-adugudi-meeku-dhorukunu-yoahaanu.json,3911,Reference: Adugudi Meeku Dhorukunu Yoahaanu,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3911
03912-reference-veeru-praarthana-chaeyuta.json,3912,Reference: Veeru ... PraarThana Chaeyuta,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3912
03913-reference-idhigoa-dhaevuni-nivaasamu-manushyulat.json,3913,Reference: Idhigoa Dhaevuni Nivaasamu ManuShyulathoa,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3913
03914-reference-aa-parishudhdha-pattanamu-prakatana.json,3914,Reference: Aa ParishudhDha PattaNamu Prakatana,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3914
03916-reference-naenu-vaariloa-nivasimchunatlu-vaaru.json,3916,Reference: Naenu Vaariloa NivasiMchunatlu Vaaru,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3916
03919-reference-veerikmte-neevu-nannu-ekkuvagaa.json,3919,Reference: VeerikMte Neevu Nannu Ekkuvagaa,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3919
03920-reference-maemu-dhaevuni-jatha-panivaaramai.json,3920,Reference: Maemu Dhaevuni Jatha Panivaaramai,,0,1,1,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3920
03921-reference-ninnu-aasheervadhimchi.json,3921,Reference: Ninnu AasheervadhiMchi,,0,2,2,full,Zion Songs Telugu,Zion,unbroken-lines,https://waytochurch.com/lyrics/song/3921
